cancellation_id,booking_id,cancelled_at,reason,cancelled_by,refund_amount,refund_status,days_before_pickup
dc8ac93e-ecf2-4257-b8ad-b58119ccae30,BKG0016609,2025-03-30 19:19:36,fraude_detectada,system,631.89,processed,58
d7e7f978-5f67-4fd0-ba52-9aa9098c3fbe,BKG0017385,2024-12-10 03:35:59,cliente_desistiu,,950.87,denied,48
98378354-dd0b-4e87-a9f4-d59cda39faff,BKG0007933,2024-10-16 21:50:46,cliente_desistiu,,240.41,processed,82
bc5912b5-e93c-4b4d-86ce-055eb5c147c3,BKG0014805,2024-11-22 19:49:42,fraude_detectada,admin,492.16,,60
e85885cb-9698-4354-bd0c-e60bba47c9e4,BKG0015048,2024-11-28 14:31:21,erro_usuario,admin,39.6,pending,23
cf615e5b-d2cc-4004-bbf9-3ee27ed3b222,BKG0002928,2024-11-16 22:56:59,voo_cancelado,admin,1342.92,denied,19
1afe2b79-ea6a-4a71-b41b-67ef4912818f,BKG0000137,2024-11-24 15:18:36,fraude_detectada,customer,,pending,23
e2413ded-53de-48c5-9c7f-9c864c2e872f,BKG0013478,2025-02-12 08:54:56,,system,413.92,pending,68
e850ff9c-42b6-4bfe-8271-18fe4d93cce8,BKG0000829,2024-11-11 12:49:17,fraude_detectada,system,,,42
8ce23c3b-01a6-44f4-a57c-a98456478430,BKG0011493,2025-03-09 03:02:44,outro,customer,1243.85,processed,81
af461248-704d-4a20-8288-440942c6605a,BKG0000789,2025-03-25 07:13:17,parceiro_sem_veiculo,system,513.7,denied,-1
759f37d5-7540-4951-b257-076e5f62d491,BKG0015261,2025-03-07 05:02:05,cliente_desistiu,customer,648.4,processed,74
5b005778-364b-4ac5-8a52-e1fd98811f96,BKG0013996,2025-01-06 18:48:00,duplicidade,system,16.83,processed,39
0d6f5572-a5e4-4d09-be8b-f3bbd93e7054,BKG0002047,2025-02-27 09:42:57,,admin,23.68,,87
cd81863e-2ad3-4608-8b22-0d676f467418,BKG0007289,2025-03-13 15:16:49,erro_usuario,system,598.41,processed,90
171c01bc-9332-4579-b5e3-22f956cbea85,BKG0017851,2024-11-28 15:47:55,parceiro_sem_veiculo,customer,1202.37,,70
a5f277cf-3dae-44f0-8086-90bbe4380f8f,BKG0004063,2024-10-14 21:53:05,,admin,1391.92,pending,24
3e664c73-a3df-42a4-bc0c-7c94dbcbb343,BKG0002096,2025-02-13 06:44:15,erro_usuario,,1425.89,pending,35
b7c95198-de0c-4b3a-bb70-04f0820dca3b,BKG0017635,2025-01-02 05:32:21,outro,customer,1006.0,,60
9400971d-007b-4dab-97aa-a3888cb641e8,BKG0017007,2025-01-24 02:25:35,duplicidade,partner,233.44,processed,38
0829838d-e65f-4d6a-8c54-c2f261e599f6,BKG0003881,2024-12-04 22:24:58,parceiro_sem_veiculo,system,296.28,denied,41
92a3ad85-d270-4dda-9e65-d462a7042291,BKG0011575,2024-10-29 16:18:02,parceiro_sem_veiculo,customer,1162.75,pending,42
0055c02b-14c3-4695-a16c-81ae63d41c11,BKG0007182,2025-01-27 09:59:06,,partner,947.87,processed,1
3195fac3-a215-4c99-98ea-a9889ae69988,BKG0000902,2025-02-11 01:37:04,cliente_desistiu,partner,909.18,,35
31e88605-7e90-4530-b3bb-e02638e3ebb9,BKG0009913,2025-02-04 10:51:59,,,765.36,processed,-2
704c15d2-4067-4614-bf60-a28f4a25870e,BKG0004187,2025-02-12 01:12:11,fraude_detectada,customer,785.7,pending,51
8736205e-6e7f-460b-ad55-38585af6af54,BKG0007408,2024-10-13 20:16:28,outro,customer,1303.42,denied,34
3a704b96-d980-4ed5-b33d-7ef3a0a6cb85,BKG0014290,2024-11-17 15:45:19,duplicidade,partner,463.38,pending,72
0a1927c9-6d08-4535-84c8-d3fea4bbd8a9,BKG0007944,2025-03-30 11:00:57,erro_usuario,partner,352.35,processed,-1
02ffbe69-a96f-4e68-84ff-a8e8396e6c2f,BKG0008693,2024-12-30 18:09:52,cliente_desistiu,,765.71,denied,67
280db02a-bc60-42e0-9235-dbad8da14ebc,BKG0002399,2024-12-27 16:03:59,outro,admin,,processed,69
b2369e06-2fe2-47c6-bf7f-67cf8e63fbc1,BKG0017260,2025-03-13 02:32:51,,admin,918.49,,66
3a4a218a-91fb-417a-8114-3c21222cfc61,BKG0009133,2024-12-27 14:57:41,duplicidade,customer,363.73,pending,88
d997937c-5e1c-4b6a-81bb-b343dd9181b0,BKG0011548,2024-10-31 15:23:37,outro,,451.56,,36
872591aa-d38f-4728-879c-ef897633461e,BKG0005639,2025-03-15 13:12:44,erro_usuario,partner,,processed,11
dc4fd683-410e-4931-9615-dfc4afcf1116,BKG0012919,2024-10-23 06:56:54,outro,,165.26,processed,2
6cef3cd3-4f34-4caa-a1d8-663123d556dc,BKG0015122,2024-12-30 09:45:39,fraude_detectada,,1484.3,,16
6f8ce8e5-79a7-46c3-9a3f-f857df24c1a1,BKG0016033,2024-10-22 06:49:53,fraude_detectada,system,,pending,-2
42b8f69c-284e-44da-bb15-5e45d2df1ec1,BKG0005698,2025-03-18 08:38:48,,admin,390.26,denied,4
bc78eb08-f88c-472e-b584-3c8c6e2cbbd0,BKG0003680,2024-10-02 16:09:16,fraude_detectada,,1437.83,denied,39
45cd1e01-b18c-41b5-b4f1-c33b48e050e5,BKG0011555,2025-02-01 15:11:58,,,759.18,denied,18
c6210c50-fa23-4fd1-b539-d24826e5c794,BKG0012570,2025-01-27 09:49:43,,system,811.95,pending,80
e2a090c9-53c2-44d0-afa0-3831ea479d49,BKG0004304,2025-02-03 19:42:07,parceiro_sem_veiculo,,107.2,denied,28
b7df7def-5bc6-44e8-80bb-617413cb41a4,BKG0016744,2025-03-28 08:38:22,outro,customer,1125.17,denied,40
60333e02-d5ae-4185-ab3a-464440802073,BKG0006366,2025-02-14 03:24:23,cliente_desistiu,,,,19
742a9ea1-582f-4647-a9d4-7c261a790ec1,BKG0004675,2025-02-02 02:31:39,parceiro_sem_veiculo,,1024.46,processed,85
0663cbe2-65b8-4ab9-b4e0-9f675a58cf99,BKG0006947,2024-11-08 07:08:16,fraude_detectada,system,1487.44,denied,84
41fe5ebb-9741-4b07-9b55-fc15f66ab2b0,BKG0003437,2024-11-20 09:50:59,erro_usuario,system,354.76,denied,14
5b732d00-6567-4769-9a47-217b7647ff9e,BKG0005928,2025-02-09 07:22:31,,,1204.93,pending,61
5debf24c-20d4-4734-b598-9dad5d258045,BKG0017061,2024-10-27 08:15:14,duplicidade,,351.62,,9
e2a466a5-f39c-4a74-8f6a-1567dbf4a1bd,BKG0005787,2024-10-27 16:11:38,parceiro_sem_veiculo,partner,477.15,pending,11
a8e44561-226b-418b-848f-014740a8a1e2,BKG0008330,2024-12-07 22:14:46,outro,customer,1106.51,,5
1d9215d9-72b8-4226-89b2-63424dbf04f8,BKG0002566,2024-10-31 11:06:54,duplicidade,customer,1051.83,pending,2
5b380680-c013-4e41-9b8f-87b4b01f7734,BKG0001682,2025-02-27 23:19:01,,customer,1208.67,processed,25
51c8b37e-ff4d-4ba0-9724-5299e3ab12e9,BKG0002446,2024-10-09 12:55:53,,system,1187.25,processed,51
bd7c17cd-41fa-4e8d-9fa3-8b2aa14c3fa8,BKG0001140,2024-11-24 13:01:37,duplicidade,,1263.51,pending,22
b1e970c1-2a5f-48b7-837a-f37ce5c7e2eb,BKG0014033,2024-11-05 13:47:44,cliente_desistiu,,368.86,denied,63
63997441-2b8c-44f9-a94c-d035e68c273e,BKG0003198,2025-01-03 10:50:38,duplicidade,,515.34,denied,87
53aab618-9880-4da4-b30e-c1a9fcca83de,BKG0011211,2025-03-18 12:27:34,cliente_desistiu,system,,,45
d753725a-4e86-479b-9fa8-19ce24be9aa1,BKG0001867,2024-11-30 13:05:37,preco_alto,,152.48,denied,66
9b7d900e-3c64-41d9-97ce-3439050fb8d1,BKG0011556,2024-11-07 07:21:55,,admin,1260.97,pending,59
d9a6d17f-edab-4287-8269-244c8b5f2192,BKG0012302,2024-10-28 11:02:28,duplicidade,,1418.8,pending,50
1042b0e1-164b-46cb-9d0e-a4c7280b3109,BKG0001000,2024-10-06 00:01:40,preco_alto,system,725.66,denied,67
68fc598c-5802-4660-9b85-e4c11d5ac9ac,BKG0007500,2024-10-06 15:59:17,voo_cancelado,admin,,denied,17
addc8649-58a9-4a91-ba35-632985dfd064,BKG0005224,2025-03-17 07:14:51,voo_cancelado,partner,759.07,denied,10
cb0d3f9c-e29c-4848-a3f8-d1c5314cd317,BKG0011247,2024-11-12 18:05:00,outro,system,1245.74,pending,
36a997c4-7feb-42ea-b8c5-3981b175253b,BKG0008337,2025-02-05 17:21:24,voo_cancelado,admin,1071.74,,55
cb680917-7501-4dd2-966f-b31977b8394c,BKG0004999,2025-01-14 16:00:18,,,1448.27,pending,56
c89482a4-3405-49a3-a888-d846ff20f4ac,BKG0017390,2025-02-08 08:54:03,outro,system,1191.26,processed,21
ae35f9e5-e9e7-4a74-a6d8-6f66fc7db2f8,BKG0012825,2025-02-17 08:46:49,parceiro_sem_veiculo,,488.54,,
41033a18-74da-4752-b61c-4efec38816a6,BKG0009858,2025-02-17 20:19:58,erro_usuario,partner,939.7,,87
ec10bc78-d566-4601-96be-f51e0898973a,BKG0013278,2024-10-18 11:13:25,erro_usuario,,363.78,pending,62
eb329e41-9847-441c-8873-a4b61b3472c9,BKG0013387,2024-11-10 21:24:00,parceiro_sem_veiculo,partner,281.99,,46
af9f18f8-7961-45f6-a9c6-94d5cece931c,BKG0002767,2025-02-02 13:48:45,erro_usuario,system,252.98,,
de0e8fd3-b114-401c-9682-af800ec42d1f,BKG0017148,2024-12-19 01:44:00,duplicidade,customer,876.43,pending,3
ee26b75a-3e90-41af-b024-82f8f74d72d2,BKG0000334,2024-11-26 22:05:30,erro_usuario,partner,561.37,,23
90dcc2d7-c488-40b7-8d41-f762d7f90d33,BKG0002449,2024-10-18 05:37:58,duplicidade,partner,1.16,denied,5
e3d6ef34-0c62-43a0-bb02-4b2deea64e2d,BKG0016798,2024-12-28 02:39:36,duplicidade,,1183.39,,59
c4745cda-2830-4f2c-919f-4558ea5b37ef,BKG0015132,2024-11-08 01:21:39,,partner,230.94,denied,48
44bbbe72-67ed-4f23-9c9f-e3002b29d043,BKG0009024,2024-10-04 16:14:54,parceiro_sem_veiculo,admin,741.94,,2
9f79e5ad-2d42-4610-abd1-efa1bf7d7a50,BKG0003695,2025-01-29 11:07:56,erro_usuario,system,1435.97,pending,8
227039e6-1422-49ef-affc-f7698e9c339b,BKG0017642,2025-01-04 23:26:27,preco_alto,,947.43,,90
a03fa90b-5231-4f69-8019-d1b98890eeb1,BKG0004145,2024-10-05 13:06:31,,system,117.87,,35
8bb5628c-d0f5-44a3-a657-18e459d23fbe,BKG0013934,2024-11-23 01:21:47,cliente_desistiu,admin,0.84,,6
4d663c27-c893-4391-8a32-81b3b25dd049,BKG0017263,2024-10-25 19:58:46,erro_usuario,system,1308.67,denied,12
f482af54-b0fe-4d47-9704-425237d9c572,BKG0017765,2024-10-10 10:52:29,duplicidade,customer,603.47,processed,25
77c4577e-299b-412e-bee1-b14038a5d71f,BKG0001047,2024-11-13 06:44:40,outro,,,pending,1
67d79aba-8fec-4ff8-b5c8-55c72bb9c481,BKG0017272,2025-02-01 13:10:03,erro_usuario,partner,183.09,pending,13
e4ed31a3-7006-4966-91bc-25765286b6db,BKG0004901,2024-10-26 07:49:19,erro_usuario,,1214.36,,89
04bc995b-f4ec-45af-bc2e-a1115be611df,BKG0009948,2024-12-29 19:48:28,parceiro_sem_veiculo,customer,775.17,denied,68
1f45266e-c899-4f80-8f62-e38be337226d,BKG0001332,2025-01-20 20:22:03,,partner,1412.42,denied,77
124471ae-4d7e-414f-ad1e-1bc07a0d11d4,BKG0009574,2025-02-24 03:11:06,preco_alto,,1190.91,pending,83
6439b6e9-457e-451d-9f6b-ad58ed7104ce,BKG0010661,2024-11-02 00:03:51,voo_cancelado,,555.39,processed,30
ee38e198-7d6f-4ced-a783-723756050f32,BKG0009532,2025-02-26 01:40:18,erro_usuario,customer,,processed,63
62c56975-7542-4d4d-bec6-4879c1916350,BKG0013469,2025-01-15 06:15:24,outro,customer,246.93,,90
ba8f2bc9-6954-4965-9f83-c5e3fbcc1f49,BKG0014915,2024-12-15 04:07:17,erro_usuario,customer,231.27,denied,
62a0f2d2-1210-448c-b93a-cf16335cb3ff,BKG0001764,2025-01-07 23:53:34,,,65.58,pending,67
affcf6ec-d773-42fc-836f-c835932c684b,BKG0008835,2024-10-27 15:09:35,,,,,65
f30ec48c-9830-44d4-8a76-e3594eeca2c7,BKG0007423,2025-02-18 16:23:13,parceiro_sem_veiculo,partner,1211.43,processed,23
36c4f297-d460-4d56-a682-0b2264a2d88a,BKG0017189,2024-10-25 18:54:26,preco_alto,system,462.67,pending,7
4825d9df-91a3-413e-a978-a1248b07e44d,BKG0002546,2024-11-16 21:17:17,,customer,32.65,pending,
45021670-6af1-4a5c-9309-1fb7b3ed0544,BKG0004062,2025-03-10 23:52:20,,system,363.74,denied,72
7338621f-14bc-456f-a916-a5cba14f6376,BKG0001834,2025-02-19 14:03:49,erro_usuario,,978.06,denied,36
64055dcb-3d63-439c-8772-bf363e2f202e,BKG0014751,2025-03-14 23:31:08,duplicidade,partner,11.41,,89
54327c6f-a916-49c5-9def-b16a409f7c1a,BKG0006681,2025-03-03 20:20:16,preco_alto,partner,656.78,pending,10
a719aeb5-ea3b-4b1a-aa78-a974dce9c925,BKG0011638,2024-11-17 08:52:30,parceiro_sem_veiculo,,,denied,29
5bdecd8d-7b7d-46a5-a8f0-ede1c54fe6f2,BKG0007499,2024-12-17 20:43:18,,partner,1257.91,pending,88
f2688b1d-4e73-4cf6-8dd4-13f912646722,BKG0000734,2025-02-18 15:31:08,preco_alto,partner,,pending,87
867f5daf-6e56-4b06-9956-902bed88c42b,BKG0014180,2025-02-08 06:54:11,,system,790.83,,10
26a81e4d-aafe-41eb-ab29-4c78a477a3d3,BKG0007213,2025-03-02 10:11:47,cliente_desistiu,system,533.29,denied,2
eceadbe9-787a-4238-91cc-62ff2f9fb315,BKG0003259,2025-03-30 23:55:20,cliente_desistiu,partner,1204.51,denied,34
cbc16060-483c-4796-8b40-f0d2674021b6,BKG0005350,2024-11-13 18:51:16,outro,,73.91,pending,44
c83846e7-07b5-4334-beac-0678e66f349a,BKG0014633,2024-12-24 08:48:31,outro,partner,1041.2,denied,48
7e50cff1-a891-4ea9-9c62-80c8e0503dbb,BKG0006736,2025-03-19 23:39:57,erro_usuario,system,911.85,,37
05ef7be2-e269-4bca-827d-e7d3b7d6011e,BKG0008955,2024-10-05 08:40:08,preco_alto,system,142.73,pending,67
b602e953-94a2-4384-b211-e7f970ea76a3,BKG0013067,2024-10-26 05:04:06,parceiro_sem_veiculo,system,550.23,denied,90
d07ad9c7-63e6-4960-b5eb-0d9c0008f3c8,BKG0000860,2024-10-16 02:22:42,voo_cancelado,system,928.56,processed,5
c93971fe-95b0-476c-b095-e8ed10308f33,BKG0003008,2025-02-20 00:46:37,,,1066.61,,40
3dd5422f-c5a9-4d98-90b2-731e33d02220,BKG0001507,2025-02-23 04:51:29,,customer,1342.89,denied,39
9e29e22a-a5e0-4c39-b4eb-4106cd4503ff,BKG0006956,2024-11-10 15:12:13,parceiro_sem_veiculo,,306.04,denied,67
2837ee76-f727-42e6-b08b-e634f0510c61,BKG0004960,2024-11-18 04:59:58,erro_usuario,partner,109.1,denied,20
b9e27ae6-05ee-49ab-8920-2d57d46fa533,BKG0004043,2025-01-23 16:58:03,preco_alto,admin,484.33,pending,58
f3c8d8ea-4089-429a-b9fe-51082d06b08b,BKG0001134,2025-03-13 22:10:37,preco_alto,partner,273.71,denied,1
773ef1ee-7d2a-439b-b3a8-7832ac973912,BKG0013209,2024-10-11 16:58:20,fraude_detectada,admin,137.33,processed,62
474a7a14-faa2-4327-a2de-0ea89766c0d6,BKG0005942,2024-10-14 01:24:26,fraude_detectada,partner,450.62,pending,7
23cf0b35-18e1-4540-90dc-3bcf09f0133d,BKG0014737,2024-11-19 20:51:45,duplicidade,customer,905.74,pending,37
a2da202d-8287-4319-a7ad-96743e4ff9ab,BKG0008837,2024-12-21 04:48:37,preco_alto,customer,307.18,denied,20
6d9d17c3-e095-4224-976f-2b229e3aa2fe,BKG0011394,2024-12-17 05:23:22,voo_cancelado,,,pending,41
f6d437bc-97a9-49d4-879c-97847390a735,BKG0000606,2025-01-31 12:19:26,,admin,347.97,pending,86
6ebdb00c-4ee4-4592-a6c9-2314f47a6387,BKG0017304,2024-10-26 10:01:11,voo_cancelado,customer,,processed,
cf91c3f2-6ac9-4778-927c-b76815c11c65,BKG0006824,2024-11-12 15:01:18,duplicidade,customer,98.02,pending,84
c3c97f51-ad1a-492e-b09d-bdf65289f16d,BKG0015946,2025-03-15 03:29:47,erro_usuario,,,processed,87
3153e03c-70ca-4fc7-876a-9ed453ecc54f,BKG0012803,2025-01-11 22:35:15,,,1251.46,processed,12
6cd50162-ad45-4cb0-a875-d89895901394,BKG0003409,2024-11-13 19:21:10,cliente_desistiu,system,1220.55,pending,67
67520bdb-ddda-40ff-8acc-14b4f90f3486,BKG0015221,2025-02-04 08:41:20,voo_cancelado,customer,,pending,63
25270bd7-c66b-4eb4-bc9b-95679012f880,BKG0000119,2024-12-14 04:16:08,preco_alto,customer,851.38,processed,21
8636119f-4701-4eba-b5a6-b699708780ba,BKG0007604,2024-10-19 20:41:05,voo_cancelado,partner,1288.92,denied,79
84c6e89c-acd3-4e09-8fa3-bd91780480b4,BKG0008557,2025-03-07 22:35:26,,,,,12
e76b9365-76fd-4f9d-bef7-7be173ba2b49,BKG0000618,2024-10-19 15:58:31,voo_cancelado,admin,870.01,denied,86
f3450410-6106-435e-ba7d-ce578457a4bd,BKG0012553,2025-03-23 07:15:24,fraude_detectada,partner,1453.92,,41
767358b1-d05b-429a-8e24-d5f67f05d0e9,BKG0013538,2024-12-17 08:58:09,voo_cancelado,partner,483.34,pending,80
0521fe9f-b25a-4196-8e8d-05518721fde2,BKG0008373,2024-12-24 07:50:12,,,764.42,denied,86
fff9a725-2117-4b7a-882c-1427ca3c15db,BKG0000962,2025-03-03 08:40:22,cliente_desistiu,,1019.4,pending,6
b3162e53-5532-4817-8d39-62ca307cf543,BKG0002351,2024-12-14 06:34:31,voo_cancelado,customer,71.03,processed,79
6e23fd15-97cf-4ee9-a6e2-cd216b1e80f2,BKG0012662,2024-10-02 07:33:26,cliente_desistiu,customer,1230.46,processed,88
cf59190b-9145-4b22-991e-22bb45894562,BKG0003413,2025-02-05 18:01:48,,partner,183.68,,37
396ebfbe-f045-4e38-9955-b5586a69b548,BKG0005376,2025-01-09 07:45:01,cliente_desistiu,,1445.89,pending,63
bd2e82b6-4f1e-4674-9b1a-c8f5a6c10007,BKG0013321,2024-11-15 08:01:20,duplicidade,admin,1007.05,denied,88
c97a55d1-b292-49ae-9f84-51f8a01575f9,BKG0000817,2025-02-18 10:23:25,outro,partner,853.18,,24
4c0397f0-d60e-4a66-a8a3-333ffb7b61b8,BKG0013050,2025-02-10 16:18:04,voo_cancelado,customer,833.59,,77
7010a9a7-c36b-40ff-8d64-26321117caf0,BKG0001604,2025-01-05 19:09:46,erro_usuario,,850.98,denied,34
4dec9ed2-e24a-4db5-a825-c2b0f40a7ec6,BKG0013483,2024-10-20 05:22:42,,customer,215.31,pending,15
8e7f1571-b66c-4bfb-bc3e-770d5f40af41,BKG0000130,2024-10-03 10:22:51,voo_cancelado,system,112.86,pending,82
ed1dfb8d-49dc-4512-8b7d-56d61b7412b3,BKG0006976,2025-02-14 16:02:18,parceiro_sem_veiculo,partner,1193.57,,1
160381a1-af92-4951-8ca2-1453ab0085dd,BKG0011642,2025-03-07 16:01:10,outro,admin,309.99,,76
31a8374c-239a-44f8-984c-d46ce3554e4d,BKG0016397,2025-03-21 08:20:06,,system,370.76,,
4b47e036-6715-401e-93d6-888b2f0931ee,BKG0016272,2024-12-19 01:28:39,erro_usuario,partner,747.55,processed,21
b6a1b0ba-f07a-41d5-ad8d-c54fccf2a7c4,BKG0002665,2025-01-04 22:34:28,erro_usuario,admin,,processed,74
d65dc098-0575-4ffc-ac00-0d24fe9d56c5,BKG0001222,2025-02-18 02:00:21,cliente_desistiu,system,734.91,processed,35
df32fd05-8ac7-42a1-859b-5beeafa7cfe2,BKG0007678,2024-10-22 20:15:42,cliente_desistiu,partner,226.52,pending,
68cb824e-3b65-40a5-bd23-ed4f81670308,BKG0008973,2025-03-05 12:57:46,preco_alto,system,1186.65,pending,11
2a934bde-152d-4505-8d78-8cbddf91cc33,BKG0015027,2025-01-20 13:43:57,preco_alto,,886.03,,51
9bb1470a-a46f-41db-90cc-789527c501e3,BKG0015698,2025-02-17 01:34:59,,customer,406.96,processed,74
81178508-9b3c-43a5-96e4-8700668bd8dc,BKG0012839,2025-01-18 21:23:47,fraude_detectada,customer,465.17,denied,12
fc1724bc-de0c-4219-90ec-2fa1ff4dabfa,BKG0005165,2024-12-11 20:48:39,parceiro_sem_veiculo,customer,244.43,processed,81
e4b692c0-3f47-46c0-bb7d-0795af894090,BKG0000403,2025-03-15 18:21:43,,partner,808.25,denied,88
83dc9084-8049-4ca7-bb24-d595dad5c026,BKG0003172,2024-10-10 10:19:39,outro,,817.39,,71
5888a34b-ae0c-44bd-8624-96d340a426d4,BKG0001348,2024-10-30 05:20:47,fraude_detectada,admin,1160.86,processed,9
eae12d09-3beb-49d2-981c-3a10cdef1bf6,BKG0014368,2024-10-05 16:08:10,voo_cancelado,customer,1386.3,,53
f153b730-01e1-457a-8446-c9469217cb1e,BKG0008788,2024-11-12 10:16:08,cliente_desistiu,,,denied,4
a1b53d03-601b-42d3-9d19-6b6a1cc0915d,BKG0005032,2025-01-02 11:32:44,parceiro_sem_veiculo,admin,1277.4,denied,5
38520c72-d595-4295-9c6f-07b1084fb513,BKG0011685,2025-01-19 08:01:42,voo_cancelado,admin,1293.82,denied,4
e5fb829d-453a-42ed-936c-996c6fd46d1f,BKG0003147,2024-12-19 15:05:34,fraude_detectada,customer,1176.16,,49
7cc0b4fe-606e-4097-baad-a5560109a84d,BKG0015253,2025-01-13 18:27:21,,customer,,pending,30
3ee0f38b-919a-471c-82e1-c02c97d0fff4,BKG0013088,2025-01-12 03:12:20,preco_alto,admin,772.96,processed,
f228c340-83fe-4c6f-8fe0-d21d49d4a81a,BKG0007820,2024-12-27 04:16:14,duplicidade,,1300.82,,23
29f860a7-0cd0-4d88-abe1-f5eda0a62208,BKG0001868,2024-11-06 10:46:18,parceiro_sem_veiculo,customer,49.82,processed,1
f817e9e1-7061-4a7e-a1e7-c1f080413ce9,BKG0004208,2024-11-13 11:37:15,preco_alto,admin,62.7,denied,
e54295d5-5058-450c-94aa-f48a1ab00740,BKG0004513,2025-02-20 06:36:01,parceiro_sem_veiculo,admin,1332.14,,6
8bb8de3b-ceb6-4c25-83fb-19bdd5609445,BKG0013887,2025-02-27 16:08:11,,,519.53,pending,23
e6852526-fe52-4b7f-a9da-5c333fe3cc21,BKG0016175,2025-03-25 05:31:47,parceiro_sem_veiculo,system,539.36,pending,
307b1633-0aef-4818-8690-b7b992a24598,BKG0014249,2025-01-04 20:09:15,erro_usuario,partner,305.55,,3
0db2e7e8-1d4b-49ba-ab0f-ed27ddac58ac,BKG0006278,2024-10-11 01:14:29,voo_cancelado,customer,1167.77,processed,20
7b974256-fa4a-4278-b0f7-4d08eb001e6a,BKG0013517,2025-03-04 08:33:24,erro_usuario,system,223.87,processed,50
051e3714-23db-47c8-9fed-afed1a1838be,BKG0012834,2025-02-03 04:33:29,cliente_desistiu,admin,50.26,denied,1
2cac62e7-ce43-4732-ad06-30949e0faf69,BKG0016695,2025-02-06 15:02:33,parceiro_sem_veiculo,partner,,pending,70
640263d4-ea6d-4745-91df-a9aa6f63808e,BKG0014934,2025-03-20 21:35:45,voo_cancelado,system,1251.74,,42
3457f293-646e-4c72-9364-aee54c52516d,BKG0003614,2025-02-10 09:10:05,duplicidade,,679.88,processed,11
3ef47e40-2540-4511-8586-598c649a20df,BKG0009746,2025-02-06 11:32:31,preco_alto,,762.28,,1
1645f54c-c163-47cc-a5b9-22ec68b4a1c3,BKG0014151,2024-12-08 09:05:51,,customer,1045.58,pending,9
82d6c343-f8fa-48cc-9f1c-2a20412cb6dd,BKG0005674,2024-11-18 10:37:04,erro_usuario,,132.75,processed,-1
c56843a0-0ee8-4eb5-87c4-9acca5230ea4,BKG0012176,2025-01-06 17:58:26,outro,,129.6,pending,45
bd81efdd-004e-44d8-8fe8-2ec8e0d7ffae,BKG0009329,2024-10-20 07:17:48,preco_alto,system,61.06,processed,44
7d2e8e5d-3212-4d0e-a04a-36bb9e59d92c,BKG0003761,2024-10-04 12:55:17,outro,system,633.22,pending,71
a374cae4-1214-49cc-965b-aeb594421698,BKG0004381,2024-11-12 09:54:34,fraude_detectada,admin,1355.51,processed,5
c3ac2b70-97f0-493f-bb77-3f4e80a1f7e0,BKG0008812,2024-12-06 22:09:43,parceiro_sem_veiculo,customer,764.92,,61
3b38d118-fa5f-458f-adbf-8819d52b3279,BKG0006305,2024-12-14 02:32:47,parceiro_sem_veiculo,admin,1118.78,processed,59
efd48220-3ebc-4dfd-9e1f-1920b43f3916,BKG0004780,2024-10-15 20:41:15,erro_usuario,customer,1107.67,pending,76
3b1c45c6-0ed8-4034-8067-0d6f542ba5e3,BKG0013442,2024-10-14 10:26:01,,system,1304.02,processed,13
ad55d164-d555-45fe-ace8-c38f96894f5d,BKG0011683,2024-10-05 15:06:54,parceiro_sem_veiculo,customer,72.89,denied,89
2bc8362e-4354-4a50-b45d-4eabf5f8a751,BKG0003133,2025-03-13 02:16:11,fraude_detectada,system,1146.05,pending,20
2d473a63-50d9-4570-b477-357cc7f411d7,BKG0006048,2024-12-03 00:12:22,duplicidade,partner,1225.41,pending,
8e9a12f5-0a2f-41b7-ab88-31a74a659905,BKG0008179,2024-12-01 17:24:36,duplicidade,system,424.69,processed,55
b94dfc5a-2576-459f-a479-5d23732cfa59,BKG0010088,2025-01-23 09:51:54,duplicidade,system,149.92,,52
592eaa29-06ed-4d5e-b68e-3889c5beaf01,BKG0011435,2025-03-30 20:02:32,voo_cancelado,admin,574.23,processed,21
a8c854c0-eaf2-48ee-be4f-7d50b768df95,BKG0009330,2024-11-27 08:14:58,cliente_desistiu,,1263.69,,70
d334d12a-7120-484f-98cd-9fefa9ea6b39,BKG0005932,2024-12-24 00:06:56,,customer,1173.78,denied,9
e0fd63d3-055f-4946-b2a4-bd11a8920e92,BKG0016293,2025-02-13 17:40:30,fraude_detectada,partner,646.6,denied,2
19e78f41-ebfe-4c5e-b854-e5149e335b2d,BKG0013040,2024-12-04 10:06:15,,,154.49,,31
bd9c2f00-bb12-4232-89da-dbfa8cf05efc,BKG0002053,2024-10-28 23:59:40,cliente_desistiu,admin,542.52,processed,57
a1b88a21-76ea-44fd-920b-fb5b0a607823,BKG0013956,2024-12-06 17:40:58,parceiro_sem_veiculo,customer,304.58,processed,86
1a118228-7668-4b9f-8454-8d6d4c257ab6,BKG0001650,2024-10-17 02:37:07,outro,system,979.76,denied,9
007fd51f-c884-4f8a-9c15-dea155fff613,BKG0000156,2025-01-20 09:59:16,preco_alto,admin,1082.22,denied,15
8c05a7bb-e097-4984-aa46-a412d64f3588,BKG0015800,2024-12-27 10:43:01,,partner,766.97,processed,51
6d028c19-f86c-41c6-b36e-f962cf583305,BKG0014717,2024-12-08 05:07:10,fraude_detectada,system,1497.89,pending,1
e70b24ec-d18a-4b3c-a073-fe0dc9cf4f94,BKG0016334,2025-01-14 18:54:16,outro,partner,706.42,denied,81
248c5655-7465-451a-b7f1-1828d26a5078,BKG0012495,2025-03-19 02:20:31,erro_usuario,partner,40.73,,50
